article_id,sentence_id,text,labels
788173482,44,"In comments to reporters and on Twitter, President Trump has been blasting Strzok and Page for months over their inappropriate behavior.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788173482,45,"Ditto for former FBI Director James Comey and one of his deputies, Andrew McCabe.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,46,Trump fired Comey in May 2017 and Attorney General Jeff Sessions canned McCabe in March.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788173482,47,Page left the FBI in May and Strzok got the axe last month.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788173482,48,That means there are still thousands of unaccountable Deep State operatives in the Trump administration that have yet to be dealt with.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788726416,0,Deep State Insurrection Defying POTUS Trump’s Order,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788726416,2,Deep State officials like ex-CIA chief John Brennan are in panic mode.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
788726416,3,Deep State DOJ tool Rod Rosenstein refuses to comply with Trump’s executive order as afforded him by the US Constitution.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
788726416,4,Establishment Democrats are all over the mainstream media channels calling the act of releasing documents criminal.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788726416,5,"The US President wants every American citizen to see the full, unredacted version of the FISA documents used to spy on Carter Page.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
788726416,6,"Trump is simply asking for full transparency, in what has become a two year, multi-million dollar witch hunt, to find collusion where there is none.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788726416,7,This is all you need to know about the hoax that was and is Trump-Russia collusion and the Robert Mueller special counsel investigation.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788726416,8,"The Duran’s Alex Christoforou and Editor-in-Chief Alexander Mercouris discuss the insurrection taking place at the US Department of Justice, as Democrats, ex-Obama officials, and DOJ directors are doing everything in their power to make sure the truth, about how the FISA warrant to spy on Carter Page was obtained, remains hidden from the eyes of the American public.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
788726416,9,﻿,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788726416,10,Via Zerohedge…,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788726416,11,"Despite President Trump’s Monday order for the “immediate declassification” of sensitive materials related to the Russia investigation, “without redaction,” the agencies involved are planning to do so anyway, according to Bloomberg, citing three people familiar with the matter.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788726416,12,"The Justice Department, FBI and Office of the Director of National Intelligence are going through a methodical review and can’t offer a timeline for finishing, said the people, who weren’t authorized to speak publicly about the sensitive matter.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788726416,13,–Bloomberg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788726416,14,"The Deep State: The Fa... Mike Lofgren Best Price: $7.55 Buy New $6.00 (as of 11:45 EDT - Details) Trump ordered the DOJ to release the text messages of former FBI Director James Comey, his deputy Andrew McCabe, now-fired special agent Peter Strzok, former FBI attorney Lisa Page and twice-demoted DOJ official Bruce Ohr.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788726416,15,"Also ordered released are specific pages from the FBI’s FISA surveillance warrant application on former Trump campaign aide Carter Page, as well as interviews with Ohr.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788726416,16,The DOJ and the FBI are expected to submit proposed redactions to the Office of the Director of National Intelligence – which will prepare a package for Trump to sign off on.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788726416,17,"“When the president issues such an order, it triggers a declassification review process that is conducted by various agencies within the intelligence community, in conjunction with the White House counsel, to seek to ensure the safety of America’s national security interests,” a Justice Department spokesman said in a statement.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788726416,18,“The department and the Federal Bureau of Investigation are already working with the Director of National Intelligence to comply with the president’s order.”,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788726416,19,The agencies are likely to cite national security concerns over revealing classified “sources and methods” pertaining to the Russia investigation – which will put them in direct conflict with Trump’s order.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788726416,20,"Trump, as president, has the power to override the agencies and declassify material on his own.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788726416,21,"Trump’s order to release the documents comes after months of requests from GOP lawmakers, while the DOJ has repeatedly denied their requests for more transparency.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788726416,22,The FBI’s spy…,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788726416,23,"According to Bloomberg, the DOJ is interpreting Trump’s request to include information about the use of confidential informant (spy) Stephan Halper during the early stages of the Trump-Russia investigation.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788726416,24,"After taking in over $400,000 from the Obama Pentagon under the auspices of a research contract, Halper befriended and spied on members of the Trump campaign, including aides Carter Page and George Papadopoulos.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788726416,25,Showdown?,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788726416,26,"Top Congressional Democrats Nancy Pelosi, Chuck Schumer, Adam Schiff and Mark Warner penned a joint letter to ODNI Director Dan Coates, Deputy AG Rod Rosenstein and FBI Director Christopher Wray demanding that the agencies defy President Trump.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788726416,27,Showdown?,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788726416,28,"In letter, Pelosi/Schumer/Schiff/Warner order intel agencies to ignore presidential order on declassification until consulting with Congress.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788726416,29,"https://t.co/x7JDUJd4t0 pic.twitter.com/o64PC7EEFQ — Byron York (@ByronYork) September 19, 2018","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788726416,30,"In the letter, the lawmakers “express profound alarm” at the decision to “intervene in an ongoing law enforcement investigation that may implicate the President himself or those around him.”","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788726416,31,"“Any decision by your offices to share this material with the President or his lawyers will violate longstanding Department of Justice polices, as well as assurances you have provided to us.”","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788726416,32,The letter then demands that the agencies brief the Gang of Eight before releasing the materials “to anyone at the White House.”,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788726416,33,Reprinted from The Duran.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,0,Kavanaugh Battle Brews,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,2,"The Left’s continuing success in delaying a confirmation vote on Judge Brett Kavanaugh’s nomination to the U.S. Supreme Court reveals its malicious agenda to block the nominee from sitting on the high court when its new term begins Monday, October 1.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788816478,3,Democrats had Kavanaugh accuser Christine Blasey Ford’s never-credible accusations of sexual abuse -- including possible attempted rape -- in hand way back in the summer.,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,4,"They deliberately refused to bring up the allegations, as weak and ridiculous as they are, at Kavanaugh’s Senate confirmation hearings because they didn’t want to have a rational discussion.","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788816478,5,They wanted to hurl the wild claims like a grenade at the last minute to blow up the process.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788816478,6,And so far it appears they’re succeeding.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,7,"If Kavanaugh isn’t in place a week from Monday, the Supreme Court will begin hearing cases in its new term shorthanded.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,8,"The high court normally has a complement of nine justices but with Associate Justice Anthony Kennedy’s retirement July 31, which cleared the way for Kavanaugh’s nomination, there have only been eight justices in place.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,9,Roughly speaking there is a 4-to-4 liberal to conservative ideological split on the court.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,10,Democrats would prefer to drag the confirmation process into the next Congress where they hope to take control from Republicans.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,11,Election Day is November 6.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,12,"The GOP currently controls the Senate, which has the final say on judicial nominations, by an uncomfortably close margin of 51 to 49.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,13,Christine Blasey Ford’s lawyers are trying to game the system.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,14,They know that Senate Judiciary Committee rules require Chairman Chuck Grassley (R-Iowa) to provide a full week’s notice for a hearing.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,15,"So, if, for example, the committee followed the rules and agreed Friday (today) to a hearing, the soonest it could be held would be next Friday, the final business day before the Supreme Court’s new term begins.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,16,"Of course, lawyers are masters of delay, and social justice warrior-lawyers hoping to torpedo President Trump’s agenda have an added incentive to drag the confirmation process out as long as possible.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
788816478,17,New demands and fake emergencies are bound to arise from Ford’s legal team.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,18,It was unclear at press time if the public hearing scheduled for Monday into the allegations of sexual misconduct against Kavanaugh would go forward.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,19,Kavanaugh informed the committee he was willing to testify Monday.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,20,"“I continue to want a hearing as soon as possible, so that I can clear my name,"" he wrote in a letter.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,21,"Ford's lawyer Debra Katz told the Judiciary Committee her client ""wishes to testify, provided that we can agree on terms that are fair and which ensure her safety.""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,22,Another Ford attorney reportedly said Wednesday that there are “multiple witnesses” who need to testify.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,23,"""A hearing on Monday is not possible and the Committee's insistence that it occur then is arbitrary in any event,” Katz wrote in a letter.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,24,“Dr.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,25,Ford has asked me to let you know that she appreciates the various options you have suggested.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,26,Her strong preference continues to be for the Senate Judiciary Committee to allow for a full investigation prior to her testimony.”,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,27,"GOP lawmakers are figuring out how to respond to Ford’s request, the San Diego Union-Tribune reports:","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,28,"Late Thursday, Sen. Charles E. Grassley (R-Iowa), the Judiciary Committee chairman, said that his staff had discussed the issue with Ford’s attorney earlier in the day and that he would consult with his fellow committee members about the next move.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,29,Ford’s offer also increased the pressure on several key moderates — particularly GOP Sens.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,30,Susan Collins of Maine and Lisa Murkowski of Alaska — whose votes will probably be needed to put Kavanaugh on the high court.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,31,"Both were already facing heavy pressure from abortion rights groups concerned that Kavanaugh, a staunch conservative and longtime GOP attorney, might vote to restrict access to abortion.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788816478,32,"The sexual assault allegation, which the nominee has denied, has upended his seemingly sure-bet confirmation and only increased the stakes for the key lawmakers.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,33,Chairman Grassley had imposed a Thursday deadline for Ford to submit testimony after her team said Tuesday she wasn’t willing to testify until the FBI investigates her sexual abuse allegations against Kavanaugh.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788816478,34,Left-wingers such as Hillary Clinton and Senate Minority Leader Chuck Schumer (D-N.Y.) echoed Ford’s demand.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788816478,35,"The demand for an FBI probe is “utter nonsense,” former U.S. Attorney Joseph diGenova said earlier this week.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788816478,36,"Ford “really doesn’t want to testify,” he said.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
